sk_date,full_date,year_month,year_quarter,month_sort_key,day_num,day_name,week_num,month_num,month_name,quarter_num,semester_num,year_num,is_weekend,is_holiday,country_code
1617,2024-06-03,2024-06,2024-Q2,202406,3,Monday,23,6,June,2,1,2024,0,0,ES
1618,2024-06-04,2024-06,2024-Q2,202406,4,Tuesday,23,6,June,2,1,2024,0,0,ES
1619,2024-06-05,2024-06,2024-Q2,202406,5,Wednesday,23,6,June,2,1,2024,0,0,ES
1620,2024-06-06,2024-06,2024-Q2,202406,6,Thursday,23,6,June,2,1,2024,0,0,ES
1621,2024-06-07,2024-06,2024-Q2,202406,7,Friday,23,6,June,2,1,2024,0,0,ES
1622,2024-06-08,2024-06,2024-Q2,202406,8,Saturday,23,6,June,2,1,2024,1,0,ES
1623,2024-06-09,2024-06,2024-Q2,202406,9,Sunday,23,6,June,2,1,2024,1,1,ES
1624,2024-06-10,2024-06,2024-Q2,202406,10,Monday,24,6,June,2,1,2024,0,0,ES
1625,2024-06-11,2024-06,2024-Q2,202406,11,Tuesday,24,6,June,2,1,2024,0,0,ES
1626,2024-06-12,2024-06,2024-Q2,202406,12,Wednesday,24,6,June,2,1,2024,0,0,ES
1627,2024-06-13,2024-06,2024-Q2,202406,13,Thursday,24,6,June,2,1,2024,0,0,ES
1628,2024-06-14,2024-06,2024-Q2,202406,14,Friday,24,6,June,2,1,2024,0,0,ES
1629,2024-06-15,2024-06,2024-Q2,202406,15,Saturday,24,6,June,2,1,2024,1,0,ES
1630,2024-06-16,2024-06,2024-Q2,202406,16,Sunday,24,6,June,2,1,2024,1,0,ES
1631,2024-06-17,2024-06,2024-Q2,202406,17,Monday,25,6,June,2,1,2024,0,0,ES
1632,2024-06-18,2024-06,2024-Q2,202406,18,Tuesday,25,6,June,2,1,2024,0,0,ES
1633,2024-06-19,2024-06,2024-Q2,202406,19,Wednesday,25,6,June,2,1,2024,0,0,ES
1634,2024-06-20,2024-06,2024-Q2,202406,20,Thursday,25,6,June,2,1,2024,0,0,ES
1635,2024-06-21,2024-06,2024-Q2,202406,21,Friday,25,6,June,2,1,2024,0,0,ES
1636,2024-06-22,2024-06,2024-Q2,202406,22,Saturday,25,6,June,2,1,2024,1,0,ES
1637,2024-06-23,2024-06,2024-Q2,202406,23,Sunday,25,6,June,2,1,2024,1,0,ES
1638,2024-06-24,2024-06,2024-Q2,202406,24,Monday,26,6,June,2,1,2024,0,1,ES
1639,2024-06-25,2024-06,2024-Q2,202406,25,Tuesday,26,6,June,2,1,2024,0,0,ES
1640,2024-06-26,2024-06,2024-Q2,202406,26,Wednesday,26,6,June,2,1,2024,0,0,ES
1641,2024-06-27,2024-06,2024-Q2,202406,27,Thursday,26,6,June,2,1,2024,0,0,ES
1642,2024-06-28,2024-06,2024-Q2,202406,28,Friday,26,6,June,2,1,2024,0,0,ES
1643,2024-06-29,2024-06,2024-Q2,202406,29,Saturday,26,6,June,2,1,2024,1,0,ES
1644,2024-06-30,2024-06,2024-Q2,202406,30,Sunday,26,6,June,2,1,2024,1,0,ES
1645,2024-07-01,2024-07,2024-Q3,202407,1,Monday,27,7,July,3,2,2024,0,0,ES
1646,2024-07-02,2024-07,2024-Q3,202407,2,Tuesday,27,7,July,3,2,2024,0,0,ES
1647,2024-07-03,2024-07,2024-Q3,202407,3,Wednesday,27,7,July,3,2,2024,0,0,ES
1648,2024-07-04,2024-07,2024-Q3,202407,4,Thursday,27,7,July,3,2,2024,0,0,ES
1649,2024-07-05,2024-07,2024-Q3,202407,5,Friday,27,7,July,3,2,2024,0,0,ES
1650,2024-07-06,2024-07,2024-Q3,202407,6,Saturday,27,7,July,3,2,2024,1,0,ES
1651,2024-07-07,2024-07,2024-Q3,202407,7,Sunday,27,7,July,3,2,2024,1,0,ES
1652,2024-07-08,2024-07,2024-Q3,202407,8,Monday,28,7,July,3,2,2024,0,0,ES
1653,2024-07-09,2024-07,2024-Q3,202407,9,Tuesday,28,7,July,3,2,2024,0,0,ES
1654,2024-07-10,2024-07,2024-Q3,202407,10,Wednesday,28,7,July,3,2,2024,0,0,ES
1655,2024-07-11,2024-07,2024-Q3,202407,11,Thursday,28,7,July,3,2,2024,0,0,ES
1656,2024-07-12,2024-07,2024-Q3,202407,12,Friday,28,7,July,3,2,2024,0,0,ES
1657,2024-07-13,2024-07,2024-Q3,202407,13,Saturday,28,7,July,3,2,2024,1,0,ES
1658,2024-07-14,2024-07,2024-Q3,202407,14,Sunday,28,7,July,3,2,2024,1,0,ES
1659,2024-07-15,2024-07,2024-Q3,202407,15,Monday,29,7,July,3,2,2024,0,0,ES
1660,2024-07-16,2024-07,2024-Q3,202407,16,Tuesday,29,7,July,3,2,2024,0,0,ES
1661,2024-07-17,2024-07,2024-Q3,202407,17,Wednesday,29,7,July,3,2,2024,0,0,ES
1662,2024-07-18,2024-07,2024-Q3,202407,18,Thursday,29,7,July,3,2,2024,0,0,ES
1663,2024-07-19,2024-07,2024-Q3,202407,19,Friday,29,7,July,3,2,2024,0,0,ES
1664,2024-07-20,2024-07,2024-Q3,202407,20,Saturday,29,7,July,3,2,2024,1,0,ES
1665,2024-07-21,2024-07,2024-Q3,202407,21,Sunday,29,7,July,3,2,2024,1,0,ES
1666,2024-07-22,2024-07,2024-Q3,202407,22,Monday,30,7,July,3,2,2024,0,0,ES
1667,2024-07-23,2024-07,2024-Q3,202407,23,Tuesday,30,7,July,3,2,2024,0,0,ES
1668,2024-07-24,2024-07,2024-Q3,202407,24,Wednesday,30,7,July,3,2,2024,0,0,ES
1669,2024-07-25,2024-07,2024-Q3,202407,25,Thursday,30,7,July,3,2,2024,0,1,ES
1670,2024-07-26,2024-07,2024-Q3,202407,26,Friday,30,7,July,3,2,2024,0,0,ES
1671,2024-07-27,2024-07,2024-Q3,202407,27,Saturday,30,7,July,3,2,2024,1,0,ES
1672,2024-07-28,2024-07,2024-Q3,202407,28,Sunday,30,7,July,3,2,2024,1,1,ES
1673,2024-07-29,2024-07,2024-Q3,202407,29,Monday,31,7,July,3,2,2024,0,0,ES
1674,2024-07-30,2024-07,2024-Q3,202407,30,Tuesday,31,7,July,3,2,2024,0,0,ES
1675,2024-07-31,2024-07,2024-Q3,202407,31,Wednesday,31,7,July,3,2,2024,0,0,ES
1676,2024-08-01,2024-08,2024-Q3,202408,1,Thursday,31,8,August,3,2,2024,0,0,ES
1677,2024-08-02,2024-08,2024-Q3,202408,2,Friday,31,8,August,3,2,2024,0,0,ES
1678,2024-08-03,2024-08,2024-Q3,202408,3,Saturday,31,8,August,3,2,2024,1,0,ES
1679,2024-08-04,2024-08,2024-Q3,202408,4,Sunday,31,8,August,3,2,2024,1,0,ES
1680,2024-08-05,2024-08,2024-Q3,202408,5,Monday,32,8,August,3,2,2024,0,0,ES
1681,2024-08-06,2024-08,2024-Q3,202408,6,Tuesday,32,8,August,3,2,2024,0,0,ES
1682,2024-08-07,2024-08,2024-Q3,202408,7,Wednesday,32,8,August,3,2,2024,0,0,ES
1683,2024-08-08,2024-08,2024-Q3,202408,8,Thursday,32,8,August,3,2,2024,0,0,ES
1684,2024-08-09,2024-08,2024-Q3,202408,9,Friday,32,8,August,3,2,2024,0,0,ES
1685,2024-08-10,2024-08,2024-Q3,202408,10,Saturday,32,8,August,3,2,2024,1,0,ES
1686,2024-08-11,2024-08,2024-Q3,202408,11,Sunday,32,8,August,3,2,2024,1,0,ES
1687,2024-08-12,2024-08,2024-Q3,202408,12,Monday,33,8,August,3,2,2024,0,0,ES
1688,2024-08-13,2024-08,2024-Q3,202408,13,Tuesday,33,8,August,3,2,2024,0,0,ES
1689,2024-08-14,2024-08,2024-Q3,202408,14,Wednesday,33,8,August,3,2,2024,0,0,ES
1690,2024-08-15,2024-08,2024-Q3,202408,15,Thursday,33,8,August,3,2,2024,0,1,ES
1691,2024-08-16,2024-08,2024-Q3,202408,16,Friday,33,8,August,3,2,2024,0,0,ES
1692,2024-08-17,2024-08,2024-Q3,202408,17,Saturday,33,8,August,3,2,2024,1,0,ES
1693,2024-08-18,2024-08,2024-Q3,202408,18,Sunday,33,8,August,3,2,2024,1,0,ES
1694,2024-08-19,2024-08,2024-Q3,202408,19,Monday,34,8,August,3,2,2024,0,0,ES
1695,2024-08-20,2024-08,2024-Q3,202408,20,Tuesday,34,8,August,3,2,2024,0,0,ES
1696,2024-08-21,2024-08,2024-Q3,202408,21,Wednesday,34,8,August,3,2,2024,0,0,ES
1697,2024-08-22,2024-08,2024-Q3,202408,22,Thursday,34,8,August,3,2,2024,0,0,ES
1698,2024-08-23,2024-08,2024-Q3,202408,23,Friday,34,8,August,3,2,2024,0,0,ES
1699,2024-08-24,2024-08,2024-Q3,202408,24,Saturday,34,8,August,3,2,2024,1,0,ES
1700,2024-08-25,2024-08,2024-Q3,202408,25,Sunday,34,8,August,3,2,2024,1,0,ES
1701,2024-08-26,2024-08,2024-Q3,202408,26,Monday,35,8,August,3,2,2024,0,0,ES
1702,2024-08-27,2024-08,2024-Q3,202408,27,Tuesday,35,8,August,3,2,2024,0,0,ES
1703,2024-08-28,2024-08,2024-Q3,202408,28,Wednesday,35,8,August,3,2,2024,0,0,ES
1704,2024-08-29,2024-08,2024-Q3,202408,29,Thursday,35,8,August,3,2,2024,0,0,ES
1705,2024-08-30,2024-08,2024-Q3,202408,30,Friday,35,8,August,3,2,2024,0,0,ES
1706,2024-08-31,2024-08,2024-Q3,202408,31,Saturday,35,8,August,3,2,2024,1,0,ES
1707,2024-09-01,2024-09,2024-Q3,202409,1,Sunday,35,9,September,3,2,2024,1,0,ES
1708,2024-09-02,2024-09,2024-Q3,202409,2,Monday,36,9,September,3,2,2024,0,0,ES
1709,2024-09-03,2024-09,2024-Q3,202409,3,Tuesday,36,9,September,3,2,2024,0,0,ES
1710,2024-09-04,2024-09,2024-Q3,202409,4,Wednesday,36,9,September,3,2,2024,0,0,ES
1711,2024-09-05,2024-09,2024-Q3,202409,5,Thursday,36,9,September,3,2,2024,0,0,ES
1712,2024-09-06,2024-09,2024-Q3,202409,6,Friday,36,9,September,3,2,2024,0,0,ES
1713,2024-09-07,2024-09,2024-Q3,202409,7,Saturday,36,9,September,3,2,2024,1,0,ES
1714,2024-09-08,2024-09,2024-Q3,202409,8,Sunday,36,9,September,3,2,2024,1,1,ES
1715,2024-09-09,2024-09,2024-Q3,202409,9,Monday,37,9,September,3,2,2024,0,0,ES
1716,2024-09-10,2024-09,2024-Q3,202409,10,Tuesday,37,9,September,3,2,2024,0,0,ES
1717,2024-09-11,2024-09,2024-Q3,202409,11,Wednesday,37,9,September,3,2,2024,0,1,ES
1718,2024-09-12,2024-09,2024-Q3,202409,12,Thursday,37,9,September,3,2,2024,0,0,ES
1719,2024-09-13,2024-09,2024-Q3,202409,13,Friday,37,9,September,3,2,2024,0,0,ES
1720,2024-09-14,2024-09,2024-Q3,202409,14,Saturday,37,9,September,3,2,2024,1,0,ES
1721,2024-09-15,2024-09,2024-Q3,202409,15,Sunday,37,9,September,3,2,2024,1,1,ES
1722,2024-09-16,2024-09,2024-Q3,202409,16,Monday,38,9,September,3,2,2024,0,0,ES
1723,2024-09-17,2024-09,2024-Q3,202409,17,Tuesday,38,9,September,3,2,2024,0,0,ES
1724,2024-09-18,2024-09,2024-Q3,202409,18,Wednesday,38,9,September,3,2,2024,0,0,ES
1725,2024-09-19,2024-09,2024-Q3,202409,19,Thursday,38,9,September,3,2,2024,0,0,ES
1726,2024-09-20,2024-09,2024-Q3,202409,20,Friday,38,9,September,3,2,2024,0,0,ES
1727,2024-09-21,2024-09,2024-Q3,202409,21,Saturday,38,9,September,3,2,2024,1,0,ES
1728,2024-09-22,2024-09,2024-Q3,202409,22,Sunday,38,9,September,3,2,2024,1,0,ES
1729,2024-09-23,2024-09,2024-Q3,202409,23,Monday,39,9,September,3,2,2024,0,0,ES
1730,2024-09-24,2024-09,2024-Q3,202409,24,Tuesday,39,9,September,3,2,2024,0,0,ES
1731,2024-09-25,2024-09,2024-Q3,202409,25,Wednesday,39,9,September,3,2,2024,0,0,ES
1732,2024-09-26,2024-09,2024-Q3,202409,26,Thursday,39,9,September,3,2,2024,0,0,ES
1733,2024-09-27,2024-09,2024-Q3,202409,27,Friday,39,9,September,3,2,2024,0,0,ES
1734,2024-09-28,2024-09,2024-Q3,202409,28,Saturday,39,9,September,3,2,2024,1,0,ES
1735,2024-09-29,2024-09,2024-Q3,202409,29,Sunday,39,9,September,3,2,2024,1,0,ES
1736,2024-09-30,2024-09,2024-Q3,202409,30,Monday,40,9,September,3,2,2024,0,0,ES
1737,2024-10-01,2024-10,2024-Q4,202410,1,Tuesday,40,10,October,4,2,2024,0,0,ES
1738,2024-10-02,2024-10,2024-Q4,202410,2,Wednesday,40,10,October,4,2,2024,0,0,ES
1739,2024-10-03,2024-10,2024-Q4,202410,3,Thursday,40,10,October,4,2,2024,0,0,ES
1740,2024-10-04,2024-10,2024-Q4,202410,4,Friday,40,10,October,4,2,2024,0,0,ES
1741,2024-10-05,2024-10,2024-Q4,202410,5,Saturday,40,10,October,4,2,2024,1,0,ES
1742,2024-10-06,2024-10,2024-Q4,202410,6,Sunday,40,10,October,4,2,2024,1,0,ES
1743,2024-10-07,2024-10,2024-Q4,202410,7,Monday,41,10,October,4,2,2024,0,0,ES
1744,2024-10-08,2024-10,2024-Q4,202410,8,Tuesday,41,10,October,4,2,2024,0,0,ES
1745,2024-10-09,2024-10,2024-Q4,202410,9,Wednesday,41,10,October,4,2,2024,0,1,ES
1746,2024-10-10,2024-10,2024-Q4,202410,10,Thursday,41,10,October,4,2,2024,0,0,ES
1747,2024-10-11,2024-10,2024-Q4,202410,11,Friday,41,10,October,4,2,2024,0,0,ES
1748,2024-10-12,2024-10,2024-Q4,202410,12,Saturday,41,10,October,4,2,2024,1,1,ES
1749,2024-10-13,2024-10,2024-Q4,202410,13,Sunday,41,10,October,4,2,2024,1,0,ES
1750,2024-10-14,2024-10,2024-Q4,202410,14,Monday,42,10,October,4,2,2024,0,0,ES
1751,2024-10-15,2024-10,2024-Q4,202410,15,Tuesday,42,10,October,4,2,2024,0,0,ES
1752,2024-10-16,2024-10,2024-Q4,202410,16,Wednesday,42,10,October,4,2,2024,0,0,ES
1753,2024-10-17,2024-10,2024-Q4,202410,17,Thursday,42,10,October,4,2,2024,0,0,ES
1754,2024-10-18,2024-10,2024-Q4,202410,18,Friday,42,10,October,4,2,2024,0,0,ES
1755,2024-10-19,2024-10,2024-Q4,202410,19,Saturday,42,10,October,4,2,2024,1,0,ES
1756,2024-10-20,2024-10,2024-Q4,202410,20,Sunday,42,10,October,4,2,2024,1,0,ES
1757,2024-10-21,2024-10,2024-Q4,202410,21,Monday,43,10,October,4,2,2024,0,0,ES
1758,2024-10-22,2024-10,2024-Q4,202410,22,Tuesday,43,10,October,4,2,2024,0,0,ES
1759,2024-10-23,2024-10,2024-Q4,202410,23,Wednesday,43,10,October,4,2,2024,0,0,ES
1760,2024-10-24,2024-10,2024-Q4,202410,24,Thursday,43,10,October,4,2,2024,0,0,ES
1761,2024-10-25,2024-10,2024-Q4,202410,25,Friday,43,10,October,4,2,2024,0,0,ES
1762,2024-10-26,2024-10,2024-Q4,202410,26,Saturday,43,10,October,4,2,2024,1,0,ES
1763,2024-10-27,2024-10,2024-Q4,202410,27,Sunday,43,10,October,4,2,2024,1,0,ES
1764,2024-10-28,2024-10,2024-Q4,202410,28,Monday,44,10,October,4,2,2024,0,0,ES
1765,2024-10-29,2024-10,2024-Q4,202410,29,Tuesday,44,10,October,4,2,2024,0,0,ES
1766,2024-10-30,2024-10,2024-Q4,202410,30,Wednesday,44,10,October,4,2,2024,0,0,ES
1767,2024-10-31,2024-10,2024-Q4,202410,31,Thursday,44,10,October,4,2,2024,0,0,ES
1768,2024-11-01,2024-11,2024-Q4,202411,1,Friday,44,11,November,4,2,2024,0,1,ES
1769,2024-11-02,2024-11,2024-Q4,202411,2,Saturday,44,11,November,4,2,2024,1,0,ES
1770,2024-11-03,2024-11,2024-Q4,202411,3,Sunday,44,11,November,4,2,2024,1,0,ES
1771,2024-11-04,2024-11,2024-Q4,202411,4,Monday,45,11,November,4,2,2024,0,0,ES
1772,2024-11-05,2024-11,2024-Q4,202411,5,Tuesday,45,11,November,4,2,2024,0,0,ES
1773,2024-11-06,2024-11,2024-Q4,202411,6,Wednesday,45,11,November,4,2,2024,0,0,ES
1774,2024-11-07,2024-11,2024-Q4,202411,7,Thursday,45,11,November,4,2,2024,0,0,ES
1775,2024-11-08,2024-11,2024-Q4,202411,8,Friday,45,11,November,4,2,2024,0,0,ES
1776,2024-11-09,2024-11,2024-Q4,202411,9,Saturday,45,11,November,4,2,2024,1,0,ES
1777,2024-11-10,2024-11,2024-Q4,202411,10,Sunday,45,11,November,4,2,2024,1,0,ES
1778,2024-11-11,2024-11,2024-Q4,202411,11,Monday,46,11,November,4,2,2024,0,0,ES
1779,2024-11-12,2024-11,2024-Q4,202411,12,Tuesday,46,11,November,4,2,2024,0,0,ES
1780,2024-11-13,2024-11,2024-Q4,202411,13,Wednesday,46,11,November,4,2,2024,0,0,ES
1781,2024-11-14,2024-11,2024-Q4,202411,14,Thursday,46,11,November,4,2,2024,0,0,ES
1782,2024-11-15,2024-11,2024-Q4,202411,15,Friday,46,11,November,4,2,2024,0,0,ES
1783,2024-11-16,2024-11,2024-Q4,202411,16,Saturday,46,11,November,4,2,2024,1,0,ES
1784,2024-11-17,2024-11,2024-Q4,202411,17,Sunday,46,11,November,4,2,2024,1,0,ES
1785,2024-11-18,2024-11,2024-Q4,202411,18,Monday,47,11,November,4,2,2024,0,0,ES
1786,2024-11-19,2024-11,2024-Q4,202411,19,Tuesday,47,11,November,4,2,2024,0,0,ES
1787,2024-11-20,2024-11,2024-Q4,202411,20,Wednesday,47,11,November,4,2,2024,0,0,ES
1788,2024-11-21,2024-11,2024-Q4,202411,21,Thursday,47,11,November,4,2,2024,0,0,ES
1789,2024-11-22,2024-11,2024-Q4,202411,22,Friday,47,11,November,4,2,2024,0,0,ES
1790,2024-11-23,2024-11,2024-Q4,202411,23,Saturday,47,11,November,4,2,2024,1,0,ES
1791,2024-11-24,2024-11,2024-Q4,202411,24,Sunday,47,11,November,4,2,2024,1,0,ES
1792,2024-11-25,2024-11,2024-Q4,202411,25,Monday,48,11,November,4,2,2024,0,0,ES
1793,2024-11-26,2024-11,2024-Q4,202411,26,Tuesday,48,11,November,4,2,2024,0,0,ES
1794,2024-11-27,2024-11,2024-Q4,202411,27,Wednesday,48,11,November,4,2,2024,0,0,ES
1795,2024-11-28,2024-11,2024-Q4,202411,28,Thursday,48,11,November,4,2,2024,0,0,ES
1796,2024-11-29,2024-11,2024-Q4,202411,29,Friday,48,11,November,4,2,2024,0,0,ES
1797,2024-11-30,2024-11,2024-Q4,202411,30,Saturday,48,11,November,4,2,2024,1,0,ES
1798,2024-12-01,2024-12,2024-Q4,202412,1,Sunday,48,12,December,4,2,2024,1,0,ES
1799,2024-12-02,2024-12,2024-Q4,202412,2,Monday,49,12,December,4,2,2024,0,0,ES
1800,2024-12-03,2024-12,2024-Q4,202412,3,Tuesday,49,12,December,4,2,2024,0,0,ES
1801,2024-12-04,2024-12,2024-Q4,202412,4,Wednesday,49,12,December,4,2,2024,0,0,ES
1802,2024-12-05,2024-12,2024-Q4,202412,5,Thursday,49,12,December,4,2,2024,0,0,ES
1803,2024-12-06,2024-12,2024-Q4,202412,6,Friday,49,12,December,4,2,2024,0,1,ES
1804,2024-12-07,2024-12,2024-Q4,202412,7,Saturday,49,12,December,4,2,2024,1,0,ES
1805,2024-12-08,2024-12,2024-Q4,202412,8,Sunday,49,12,December,4,2,2024,1,1,ES
1806,2024-12-09,2024-12,2024-Q4,202412,9,Monday,50,12,December,4,2,2024,0,0,ES
1807,2024-12-10,2024-12,2024-Q4,202412,10,Tuesday,50,12,December,4,2,2024,0,0,ES
1808,2024-12-11,2024-12,2024-Q4,202412,11,Wednesday,50,12,December,4,2,2024,0,0,ES
1809,2024-12-12,2024-12,2024-Q4,202412,12,Thursday,50,12,December,4,2,2024,0,0,ES
1810,2024-12-13,2024-12,2024-Q4,202412,13,Friday,50,12,December,4,2,2024,0,0,ES
1811,2024-12-14,2024-12,2024-Q4,202412,14,Saturday,50,12,December,4,2,2024,1,0,ES
1812,2024-12-15,2024-12,2024-Q4,202412,15,Sunday,50,12,December,4,2,2024,1,0,ES
1813,2024-12-16,2024-12,2024-Q4,202412,16,Monday,51,12,December,4,2,2024,0,0,ES
1814,2024-12-17,2024-12,2024-Q4,202412,17,Tuesday,51,12,December,4,2,2024,0,0,ES
1815,2024-12-18,2024-12,2024-Q4,202412,18,Wednesday,51,12,December,4,2,2024,0,0,ES
1816,2024-12-19,2024-12,2024-Q4,202412,19,Thursday,51,12,December,4,2,2024,0,0,ES
1817,2024-12-20,2024-12,2024-Q4,202412,20,Friday,51,12,December,4,2,2024,0,0,ES
1818,2024-12-21,2024-12,2024-Q4,202412,21,Saturday,51,12,December,4,2,2024,1,0,ES
1819,2024-12-22,2024-12,2024-Q4,202412,22,Sunday,51,12,December,4,2,2024,1,0,ES
1820,2024-12-23,2024-12,2024-Q4,202412,23,Monday,52,12,December,4,2,2024,0,0,ES
1821,2024-12-24,2024-12,2024-Q4,202412,24,Tuesday,52,12,December,4,2,2024,0,0,ES
1822,2024-12-25,2024-12,2024-Q4,202412,25,Wednesday,52,12,December,4,2,2024,0,1,ES
1823,2024-12-26,2024-12,2024-Q4,202412,26,Thursday,52,12,December,4,2,2024,0,1,ES
1824,2024-12-27,2024-12,2024-Q4,202412,27,Friday,52,12,December,4,2,2024,0,0,ES
1825,2024-12-28,2024-12,2024-Q4,202412,28,Saturday,52,12,December,4,2,2024,1,0,ES
1826,2024-12-29,2024-12,2024-Q4,202412,29,Sunday,52,12,December,4,2,2024,1,0,ES
1827,2024-12-30,2024-12,2024-Q4,202412,30,Monday,1,12,December,4,2,2024,0,0,ES
1828,2024-12-31,2024-12,2024-Q4,202412,31,Tuesday,1,12,December,4,2,2024,0,0,ES
1829,2025-01-01,2025-01,2025-Q1,202501,1,Wednesday,1,1,January,1,1,2025,0,1,ES
1830,2025-01-02,2025-01,2025-Q1,202501,2,Thursday,1,1,January,1,1,2025,0,0,ES
1831,2025-01-03,2025-01,2025-Q1,202501,3,Friday,1,1,January,1,1,2025,0,0,ES
1832,2025-01-04,2025-01,2025-Q1,202501,4,Saturday,1,1,January,1,1,2025,1,0,ES
1833,2025-01-05,2025-01,2025-Q1,202501,5,Sunday,1,1,January,1,1,2025,1,0,ES
1834,2025-01-06,2025-01,2025-Q1,202501,6,Monday,2,1,January,1,1,2025,0,1,ES
1835,2025-01-07,2025-01,2025-Q1,202501,7,Tuesday,2,1,January,1,1,2025,0,0,ES
1836,2025-01-08,2025-01,2025-Q1,202501,8,Wednesday,2,1,January,1,1,2025,0,0,ES
1837,2025-01-09,2025-01,2025-Q1,202501,9,Thursday,2,1,January,1,1,2025,0,0,ES
1838,2025-01-10,2025-01,2025-Q1,202501,10,Friday,2,1,January,1,1,2025,0,0,ES
1839,2025-01-11,2025-01,2025-Q1,202501,11,Saturday,2,1,January,1,1,2025,1,0,ES
1840,2025-01-12,2025-01,2025-Q1,202501,12,Sunday,2,1,January,1,1,2025,1,0,ES
1841,2025-01-13,2025-01,2025-Q1,202501,13,Monday,3,1,January,1,1,2025,0,0,ES
1842,2025-01-14,2025-01,2025-Q1,202501,14,Tuesday,3,1,January,1,1,2025,0,0,ES
1843,2025-01-15,2025-01,2025-Q1,202501,15,Wednesday,3,1,January,1,1,2025,0,0,ES
1844,2025-01-16,2025-01,2025-Q1,202501,16,Thursday,3,1,January,1,1,2025,0,0,ES
1845,2025-01-17,2025-01,2025-Q1,202501,17,Friday,3,1,January,1,1,2025,0,0,ES
1846,2025-01-18,2025-01,2025-Q1,202501,18,Saturday,3,1,January,1,1,2025,1,0,ES
1847,2025-01-19,2025-01,2025-Q1,202501,19,Sunday,3,1,January,1,1,2025,1,0,ES
1848,2025-01-20,2025-01,2025-Q1,202501,20,Monday,4,1,January,1,1,2025,0,0,ES
1849,2025-01-21,2025-01,2025-Q1,202501,21,Tuesday,4,1,January,1,1,2025,0,0,ES
1850,2025-01-22,2025-01,2025-Q1,202501,22,Wednesday,4,1,January,1,1,2025,0,0,ES
1851,2025-01-23,2025-01,2025-Q1,202501,23,Thursday,4,1,January,1,1,2025,0,0,ES
1852,2025-01-24,2025-01,2025-Q1,202501,24,Friday,4,1,January,1,1,2025,0,0,ES
1853,2025-01-25,2025-01,2025-Q1,202501,25,Saturday,4,1,January,1,1,2025,1,0,ES
1854,2025-01-26,2025-01,2025-Q1,202501,26,Sunday,4,1,January,1,1,2025,1,0,ES
1855,2025-01-27,2025-01,2025-Q1,202501,27,Monday,5,1,January,1,1,2025,0,0,ES
1856,2025-01-28,2025-01,2025-Q1,202501,28,Tuesday,5,1,January,1,1,2025,0,0,ES
1857,2025-01-29,2025-01,2025-Q1,202501,29,Wednesday,5,1,January,1,1,2025,0,0,ES
1858,2025-01-30,2025-01,2025-Q1,202501,30,Thursday,5,1,January,1,1,2025,0,0,ES
1859,2025-01-31,2025-01,2025-Q1,202501,31,Friday,5,1,January,1,1,2025,0,0,ES
1860,2025-02-01,2025-02,2025-Q1,202502,1,Saturday,5,2,February,1,1,2025,1,0,ES
1861,2025-02-02,2025-02,2025-Q1,202502,2,Sunday,5,2,February,1,1,2025,1,0,ES
1862,2025-02-03,2025-02,2025-Q1,202502,3,Monday,6,2,February,1,1,2025,0,0,ES
1863,2025-02-04,2025-02,2025-Q1,202502,4,Tuesday,6,2,February,1,1,2025,0,0,ES
1864,2025-02-05,2025-02,2025-Q1,202502,5,Wednesday,6,2,February,1,1,2025,0,0,ES
1865,2025-02-06,2025-02,2025-Q1,202502,6,Thursday,6,2,February,1,1,2025,0,0,ES
1866,2025-02-07,2025-02,2025-Q1,202502,7,Friday,6,2,February,1,1,2025,0,0,ES
1867,2025-02-08,2025-02,2025-Q1,202502,8,Saturday,6,2,February,1,1,2025,1,0,ES
1868,2025-02-09,2025-02,2025-Q1,202502,9,Sunday,6,2,February,1,1,2025,1,0,ES
1869,2025-02-10,2025-02,2025-Q1,202502,10,Monday,7,2,February,1,1,2025,0,0,ES
1870,2025-02-11,2025-02,2025-Q1,202502,11,Tuesday,7,2,February,1,1,2025,0,0,ES
1871,2025-02-12,2025-02,2025-Q1,202502,12,Wednesday,7,2,February,1,1,2025,0,0,ES
1872,2025-02-13,2025-02,2025-Q1,202502,13,Thursday,7,2,February,1,1,2025,0,0,ES
1873,2025-02-14,2025-02,2025-Q1,202502,14,Friday,7,2,February,1,1,2025,0,0,ES
1874,2025-02-15,2025-02,2025-Q1,202502,15,Saturday,7,2,February,1,1,2025,1,0,ES
1875,2025-02-16,2025-02,2025-Q1,202502,16,Sunday,7,2,February,1,1,2025,1,0,ES
1876,2025-02-17,2025-02,2025-Q1,202502,17,Monday,8,2,February,1,1,2025,0,0,ES
1877,2025-02-18,2025-02,2025-Q1,202502,18,Tuesday,8,2,February,1,1,2025,0,0,ES
1878,2025-02-19,2025-02,2025-Q1,202502,19,Wednesday,8,2,February,1,1,2025,0,0,ES
1879,2025-02-20,2025-02,2025-Q1,202502,20,Thursday,8,2,February,1,1,2025,0,0,ES
1880,2025-02-21,2025-02,2025-Q1,202502,21,Friday,8,2,February,1,1,2025,0,0,ES
1881,2025-02-22,2025-02,2025-Q1,202502,22,Saturday,8,2,February,1,1,2025,1,0,ES
1882,2025-02-23,2025-02,2025-Q1,202502,23,Sunday,8,2,February,1,1,2025,1,0,ES
1883,2025-02-24,2025-02,2025-Q1,202502,24,Monday,9,2,February,1,1,2025,0,0,ES
